customer_id,cluster,Churn_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Total_Trans_Ct
314,2,1,57,3,38,2,3,3,8249.0,1381,6868.0,0.798,678,0.833,11
315,1,0,38,2,31,2,3,2,14041.0,2154,11887.0,1.084,1467,1.417,29
316,2,0,53,3,43,5,3,2,5264.0,2169,3095.0,0.374,1219,0.5,27
317,1,0,63,0,54,4,2,1,2420.0,1912,508.0,1.256,1730,0.565,36
318,1,0,49,4,43,4,2,0,2826.0,2070,756.0,0.541,1025,0.647,28
319,2,0,45,2,34,5,5,2,12518.0,1539,10979.0,0.645,1165,0.833,33
320,1,0,67,0,56,4,2,1,5876.0,1297,4579.0,1.012,2133,0.719,55
321,0,0,48,3,37,3,2,3,34516.0,0,34516.0,0.448,1122,0.182,13
322,1,0,51,2,38,4,1,2,9648.0,1926,7722.0,0.549,1083,1.75,22
323,0,0,52,2,40,3,3,3,34516.0,2177,32339.0,1.32,1234,1.875,23
324,1,0,55,2,35,3,3,0,3025.0,2376,649.0,1.252,1277,1.875,23
325,2,0,34,3,26,4,3,3,3265.0,2517,748.0,0.952,1843,0.944,35
326,2,0,56,1,36,3,2,2,6041.0,1355,4686.0,0.685,1747,0.581,49
327,1,0,44,2,36,3,3,2,2293.0,1823,470.0,0.617,1166,1.444,22
328,1,0,47,3,36,6,2,2,13399.0,2505,10894.0,0.627,1326,0.824,31
329,1,0,46,3,38,4,3,3,4317.0,2517,1800.0,0.944,1619,1.0,36
330,2,0,43,3,29,5,2,0,3378.0,1069,2309.0,0.581,1285,0.333,16
331,1,0,50,1,36,4,1,3,5012.0,2242,2770.0,0.816,1142,1.0,28
332,1,0,38,4,30,4,1,0,2569.0,1605,964.0,0.574,1190,0.643,46
333,2,0,53,1,45,3,1,2,3471.0,1785,1686.0,1.051,1052,0.714,24
334,0,0,43,5,31,5,3,3,34516.0,1699,32817.0,0.771,1628,0.727,38
335,1,0,53,1,36,6,3,2,3312.0,1844,1468.0,0.986,1740,0.882,32
336,2,0,56,1,38,4,3,3,2578.0,2462,116.0,1.707,1378,0.812,29
337,2,1,54,2,44,4,3,2,2902.0,2517,385.0,0.821,996,0.444,26
338,1,0,57,3,39,3,2,1,2742.0,2321,421.0,1.315,1389,0.6,32
339,2,0,62,1,53,5,3,3,2077.0,1571,506.0,1.031,1365,1.0,38
340,1,0,46,4,40,5,1,2,6265.0,1942,4323.0,1.027,1715,0.87,43
341,1,0,49,2,44,6,3,0,7819.0,1560,6259.0,0.827,1582,0.786,25
342,2,0,52,3,42,6,3,3,2731.0,1692,1039.0,0.62,1220,0.692,22
343,2,1,58,1,36,2,4,3,1438.3,537,901.3,0.819,715,0.182,13
344,1,0,54,0,36,3,1,2,16286.0,1710,14576.0,1.223,2552,1.227,49
345,0,0,49,1,39,3,2,3,34516.0,0,34516.0,0.507,1106,0.938,31
346,1,0,58,3,47,6,1,0,2609.0,2439,170.0,1.269,1731,1.833,34
347,2,0,52,2,45,5,3,2,7567.0,1173,6394.0,0.541,1435,0.6,32
348,0,0,41,5,33,5,3,3,22770.0,2517,20253.0,0.994,1882,0.652,38
349,1,0,62,0,50,5,1,2,3791.0,1648,2143.0,1.227,2058,0.789,34
350,1,0,54,2,39,4,4,2,2702.0,2517,185.0,1.019,1658,1.462,32
351,2,0,40,3,35,3,1,3,2555.0,2117,438.0,1.049,1334,0.6,32
352,2,0,43,3,26,5,3,2,2355.0,1090,1265.0,0.751,1441,0.812,29
353,1,0,53,2,42,6,2,0,5332.0,0,5332.0,0.939,1371,1.167,39
354,2,0,55,1,49,6,3,2,1443.0,1375,68.0,0.683,1991,0.583,38
355,1,0,46,4,39,6,2,3,10741.0,755,9986.0,1.166,1278,1.444,22
356,1,0,41,1,25,3,2,0,7984.0,1503,6481.0,0.797,1734,1.167,39
357,0,0,49,3,32,3,2,2,18584.0,2517,16067.0,0.703,1330,1.125,34
358,2,0,61,0,56,4,1,3,5585.0,1465,4120.0,1.503,1787,0.722,31
359,0,0,46,2,38,6,3,2,34516.0,2165,32351.0,0.837,1672,0.524,32
360,2,0,50,1,43,6,3,4,1438.3,0,1438.3,1.068,1439,1.05,41
361,1,0,40,2,24,5,1,0,2478.0,2031,447.0,1.284,1558,0.938,31
362,0,0,51,4,46,6,3,3,34516.0,2274,32242.0,0.788,1795,0.679,47
363,2,0,50,2,44,6,2,3,2339.0,1440,899.0,0.431,893,0.375,22
364,2,0,47,2,36,6,3,2,2726.0,0,2726.0,0.844,1099,0.588,27
365,2,0,43,4,39,3,3,3,14881.0,848,14033.0,0.762,1408,1.091,23
366,1,0,36,4,36,6,3,3,1628.0,969,659.0,0.999,1893,2.75,15
367,1,0,47,2,34,5,2,2,3156.0,1644,1512.0,1.052,1151,1.385,31
368,1,0,46,2,41,5,3,0,4745.0,1270,3475.0,0.93,1519,0.938,31
369,0,0,46,2,36,5,3,2,19727.0,1785,17942.0,0.572,1245,0.786,25
370,0,0,52,0,36,3,3,2,22720.0,793,21927.0,0.685,1102,0.286,27
371,1,0,43,4,36,5,3,0,8129.0,1799,6330.0,0.566,1402,0.737,33
372,1,0,40,4,27,6,2,3,3751.0,1521,2230.0,0.974,1060,1.308,30
373,2,0,54,4,36,3,5,3,1594.0,1411,183.0,0.817,1459,1.188,35
374,1,0,55,1,43,4,2,0,2569.0,1403,1166.0,0.886,1456,0.444,39
375,0,0,49,4,44,6,3,2,18206.0,1586,16620.0,0.921,1439,1.0,48
376,1,0,45,4,34,6,3,3,3104.0,1766,1338.0,0.828,1353,1.182,24
377,2,0,49,3,41,5,3,2,2406.0,1560,846.0,0.751,1173,0.391,32
378,0,0,63,1,36,5,2,3,24571.0,1955,22616.0,1.174,1746,1.0,28
379,2,0,40,3,36,3,2,3,15534.0,726,14808.0,0.556,1279,0.867,28
380,2,0,41,2,33,4,2,0,12301.0,2250,10051.0,0.484,1307,0.261,29
381,1,0,37,4,26,6,2,3,2846.0,1818,1028.0,0.711,1473,1.176,37
382,2,0,58,2,49,6,2,3,9788.0,1794,7994.0,0.778,1805,0.762,37
383,1,0,55,2,36,4,3,3,7231.0,2381,4850.0,0.996,1421,1.3,23
384,1,0,53,1,48,6,3,2,2324.0,1576,748.0,0.728,1272,1.312,37
385,2,0,57,2,40,3,2,3,12208.0,1980,10228.0,0.616,1409,0.619,34
386,2,1,43,4,30,2,5,3,5639.0,1547,4092.0,1.087,647,0.364,15
387,2,0,58,1,46,3,3,2,10021.0,1617,8404.0,0.578,1275,0.667,25
388,1,0,64,0,56,6,1,0,2215.0,1915,300.0,0.794,1270,0.588,27
389,2,0,54,2,44,3,2,3,2027.0,1480,547.0,0.979,1702,0.947,37
390,1,0,53,2,47,6,2,2,6363.0,1162,5201.0,0.644,1256,1.0,26
391,1,0,39,3,25,6,1,2,3920.0,2008,1912.0,0.944,3178,0.656,53
392,1,0,56,3,36,5,1,3,9226.0,1233,7993.0,1.521,1626,1.636,29
393,2,0,54,4,49,6,1,1,9376.0,1288,8088.0,0.597,1562,0.5,33
394,2,0,59,1,46,5,3,3,1944.0,1346,598.0,1.052,1960,0.727,57
395,1,0,42,3,36,3,1,0,9599.0,1554,8045.0,1.087,1154,1.235,38
396,0,0,42,4,28,5,1,2,28202.0,843,27359.0,0.637,1629,0.727,38
397,0,0,43,3,39,3,3,1,24850.0,1662,23188.0,0.693,1226,0.923,25
398,2,0,55,0,49,5,3,3,3805.0,2233,1572.0,1.095,1743,0.929,27
399,2,0,52,1,37,5,2,2,2733.0,1306,1427.0,0.791,1139,0.444,39
400,2,0,46,1,27,6,3,3,12781.0,1253,11528.0,0.638,1073,0.4,21
401,2,1,57,2,40,3,3,3,3106.0,1120,1986.0,1.045,683,0.7,17
402,1,0,48,3,42,3,3,0,7477.0,0,7477.0,0.511,1159,0.684,32
403,0,0,45,4,33,6,1,3,34516.0,2086,32430.0,0.986,1859,0.958,47
404,0,0,48,2,36,6,5,2,29963.0,2094,27869.0,0.648,1205,0.867,28
405,2,0,47,1,36,5,3,0,6509.0,2033,4476.0,0.83,1409,0.37,37
406,2,1,42,3,34,3,3,3,13450.0,0,13450.0,0.742,1000,0.059,18
407,0,0,41,2,36,6,2,0,27000.0,0,27000.0,0.61,1209,0.3,39
408,0,0,51,4,31,5,2,1,34516.0,1254,33262.0,0.869,1366,0.786,25
409,2,0,55,2,47,5,3,2,6347.0,0,6347.0,0.466,1161,0.375,44
410,2,0,67,1,49,4,3,2,3106.0,1675,1431.0,0.781,1512,0.407,38
411,1,0,39,1,31,4,1,1,2536.0,913,1623.0,1.059,1750,1.333,35
412,1,0,54,3,35,6,3,0,13048.0,1954,11094.0,1.139,1170,0.846,24
413,1,0,55,2,37,3,3,1,2453.0,968,1485.0,1.081,2218,0.613,50
414,0,0,47,3,36,3,2,2,16138.0,1249,14889.0,1.01,1198,0.833,33
415,2,0,49,2,38,3,2,0,8077.0,1965,6112.0,0.637,1329,0.444,26
416,1,1,42,2,23,3,3,3,1929.0,1673,256.0,0.835,857,1.118,36
417,1,0,57,2,36,3,3,2,3127.0,2517,610.0,0.589,1470,1.143,30
418,1,0,44,5,36,3,3,2,8645.0,1454,7191.0,0.708,1435,1.778,25
419,2,0,56,3,49,3,1,3,1438.3,0,1438.3,0.503,1093,0.833,22
420,2,1,49,3,38,6,3,2,2185.0,0,2185.0,0.727,715,0.818,20
421,0,0,45,3,32,5,2,2,24487.0,2517,21970.0,0.912,1512,0.909,42
422,2,0,63,0,36,6,2,3,2567.0,0,2567.0,1.636,2399,0.955,43
423,2,0,44,3,33,6,3,3,4131.0,785,3346.0,0.543,906,1.2,22
424,1,0,44,4,37,3,2,2,10790.0,1930,8860.0,0.75,1052,1.286,16
425,2,0,40,3,33,4,3,3,6884.0,1001,5883.0,0.786,975,0.833,11
426,2,1,39,2,36,5,3,3,13961.0,1299,12662.0,0.842,783,0.667,20
427,0,0,42,4,30,6,1,0,29801.0,1916,27885.0,0.781,990,0.909,21
428,2,0,54,3,43,4,1,1,13219.0,0,13219.0,0.576,1097,0.5,24
429,2,1,58,4,46,2,3,3,2536.0,0,2536.0,0.917,901,0.522,35
430,1,0,46,4,36,5,3,1,9478.0,820,8658.0,0.64,1327,0.864,41
431,2,0,47,4,34,6,1,2,3502.0,1851,1651.0,2.023,1814,0.722,31
432,1,0,67,0,56,4,3,3,10509.0,2388,8121.0,0.777,1365,1.429,34
433,1,0,50,2,36,3,3,0,1491.0,0,1491.0,0.876,1058,0.889,34
434,1,0,55,0,46,6,1,2,9734.0,0,9734.0,0.785,1476,0.9,38
435,2,0,46,2,22,6,1,3,2305.0,1627,678.0,0.747,1230,0.565,36
436,0,0,47,4,36,3,1,3,14241.0,2081,12160.0,0.909,1581,0.833,44
437,1,0,36,2,25,3,1,2,4789.0,1257,3532.0,1.134,1534,0.933,29
438,0,0,40,4,34,4,2,3,23138.0,1727,21411.0,0.693,1612,1.438,39
439,0,0,57,2,38,6,1,3,23008.0,2280,20728.0,0.674,1302,0.636,36
440,1,0,48,1,36,3,1,0,3131.0,2517,614.0,0.602,1439,0.481,40
441,2,0,58,3,53,5,3,2,5798.0,1794,4004.0,0.564,1724,0.452,45
442,2,0,48,3,36,5,2,3,6880.0,1390,5490.0,1.205,1784,0.944,35
443,0,0,48,3,41,3,2,2,34516.0,1531,32985.0,0.862,1156,1.071,29
444,1,0,53,2,34,6,2,1,2075.0,1469,606.0,1.322,2556,1.13,49
445,2,0,50,2,44,3,3,0,4589.0,0,4589.0,0.845,1590,0.37,37
446,2,1,52,1,40,1,2,2,2317.0,0,2317.0,1.005,884,0.727,19
447,1,1,53,2,45,1,1,1,1981.0,1518,463.0,1.019,973,0.923,25
448,1,0,56,1,47,3,2,1,6038.0,0,6038.0,0.741,1447,0.875,30
449,2,0,44,5,32,5,3,2,14910.0,877,14033.0,0.772,1150,0.625,26
450,0,0,49,3,39,3,3,2,29659.0,1143,28516.0,0.512,1193,0.615,21
451,2,1,54,2,42,3,3,2,4320.0,0,4320.0,0.967,706,0.5,21
452,2,0,39,1,36,6,1,3,11213.0,0,11213.0,0.563,1257,0.643,23
453,0,0,39,3,29,5,1,2,26181.0,0,26181.0,0.913,1303,0.75,35
454,1,0,41,4,31,3,1,0,5773.0,0,5773.0,0.67,1306,0.5,39
455,2,1,53,2,36,1,3,3,4503.0,0,4503.0,0.659,748,0.429,20
456,0,0,47,3,36,6,2,2,29770.0,1565,28205.0,0.674,1774,2.0,42
457,1,0,46,2,28,5,1,1,5014.0,1910,3104.0,0.863,1209,1.5,25
458,2,0,53,1,47,6,1,2,3445.0,1074,2371.0,0.67,1074,0.632,31
459,0,0,60,1,50,6,2,2,23412.0,1078,22334.0,0.79,1786,0.786,50
460,1,0,59,0,46,4,1,2,3044.0,1611,1433.0,0.74,1456,0.714,36
461,1,0,38,1,29,5,2,1,14596.0,2192,12404.0,0.898,1300,1.083,25
462,2,0,56,4,36,3,2,2,3864.0,1654,2210.0,0.491,1470,0.235,42
463,2,1,35,3,29,2,1,3,17030.0,1911,15119.0,0.528,715,0.562,25
464,0,0,50,3,44,4,2,3,23090.0,839,22251.0,1.326,1198,1.0,24
465,0,0,53,2,36,4,2,0,29205.0,1208,27997.0,0.957,1556,1.048,43
466,1,0,63,2,49,5,2,3,14035.0,2061,11974.0,2.271,1606,1.5,30
467,2,1,43,2,24,2,3,2,2962.0,2517,445.0,1.046,929,0.409,31
468,0,0,46,2,30,6,3,0,18578.0,1385,17193.0,0.565,1606,0.421,54
469,2,0,61,1,46,5,3,2,2201.0,1138,1063.0,0.675,1199,0.6,32
470,1,0,37,0,25,4,3,2,2061.0,1483,578.0,1.362,2400,0.622,60
471,0,0,42,5,23,4,2,2,24602.0,1660,22942.0,0.588,1337,0.76,44
472,0,0,41,2,29,3,2,2,15911.0,896,15015.0,0.954,1270,0.833,33
473,2,1,56,2,50,2,2,3,16867.0,0,16867.0,0.885,654,0.4,14
474,1,0,56,3,37,3,3,0,2783.0,1526,1257.0,0.942,1909,0.688,54
475,2,1,52,3,47,3,3,2,2972.0,0,2972.0,1.035,922,0.562,25
476,2,0,40,3,36,5,3,2,5124.0,2235,2889.0,0.542,1158,0.355,42
477,2,0,63,1,53,6,6,2,2880.0,2362,518.0,0.89,1323,0.444,26
478,1,0,58,1,46,4,1,0,5579.0,0,5579.0,0.481,1025,0.667,35
479,1,0,58,4,44,5,1,3,12010.0,2149,9861.0,0.801,1700,1.5,35
480,0,0,46,2,36,6,3,3,34516.0,1597,32919.0,0.858,1628,1.217,51
481,2,0,37,1,29,5,2,2,4394.0,885,3509.0,1.04,1377,0.684,32
482,2,0,46,4,35,4,3,3,18325.0,723,17602.0,0.815,1517,0.65,33
483,1,0,46,4,37,5,3,2,3773.0,1972,1801.0,0.783,1528,1.083,25
484,0,0,41,1,29,5,1,3,21684.0,1748,19936.0,0.715,1329,0.6,24
485,2,0,48,3,40,4,1,2,1919.0,774,1145.0,0.965,1505,0.737,33
486,2,0,49,3,33,5,3,2,9995.0,1713,8282.0,0.96,1172,0.462,38
487,1,0,44,2,35,3,2,2,11910.0,2098,9812.0,1.16,1646,1.294,39
488,1,0,39,3,36,4,2,0,2279.0,1529,750.0,1.26,1693,1.286,32
489,2,0,57,1,48,3,1,2,3539.0,0,3539.0,0.781,1336,0.211,23
490,0,0,48,3,36,5,1,3,30579.0,1351,29228.0,0.759,1289,0.727,19
491,0,0,47,3,42,4,1,0,24480.0,1923,22557.0,0.505,1416,0.778,32
492,0,0,56,1,52,6,1,2,17561.0,0,17561.0,0.94,1608,1.2,33
493,2,0,54,0,40,3,1,2,1638.0,0,1638.0,0.75,1885,0.545,51
494,2,0,54,1,36,3,3,2,2947.0,2216,731.0,0.76,1744,0.606,53
495,1,0,52,4,42,6,1,0,5738.0,1112,4626.0,1.519,1922,0.655,48
496,0,0,43,4,34,5,2,2,33304.0,1833,31471.0,0.428,1448,0.381,29
497,2,0,59,1,48,6,3,3,7251.0,1603,5648.0,0.591,1300,0.8,36
498,1,0,44,1,34,6,2,0,2885.0,1895,990.0,0.387,1366,0.632,31
499,1,0,56,1,36,6,2,3,2641.0,1257,1384.0,0.891,1439,1.053,39
500,1,0,45,4,35,6,3,0,2801.0,2043,758.0,0.583,1241,0.643,46
501,0,0,55,1,45,3,3,3,16794.0,809,15985.0,1.566,1917,0.941,33
502,2,0,48,3,41,4,1,3,9336.0,1672,7664.0,0.696,1391,0.625,39
503,1,0,56,5,43,4,1,0,2763.0,2517,246.0,0.938,1246,0.824,31
504,2,0,41,3,36,5,3,2,17391.0,1044,16347.0,1.08,1248,0.688,27
505,1,0,65,1,36,3,2,0,3198.0,2493,705.0,0.665,1936,1.316,44
506,1,0,34,4,26,3,3,2,5100.0,1786,3314.0,1.06,2375,0.575,63
507,1,0,56,3,39,3,1,2,3955.0,2517,1438.0,0.484,1238,1.083,25
508,1,0,62,1,48,5,3,1,3140.0,1985,1155.0,1.346,1626,0.864,41
509,2,1,45,3,36,3,3,3,4028.0,710,3318.0,0.731,791,0.833,22
510,2,0,38,2,32,5,3,3,2264.0,0,2264.0,0.479,1204,0.333,28
511,0,0,49,3,44,5,2,2,21620.0,2008,19612.0,0.691,1300,0.5,33
512,1,0,58,2,45,3,2,0,6385.0,1535,4850.0,1.138,1612,0.88,47
513,2,0,41,4,31,4,2,3,2375.0,1658,717.0,0.638,1071,1.0,28
514,2,0,33,2,13,3,3,3,1963.0,1721,242.0,0.68,1378,0.762,37
515,2,0,47,4,37,6,2,2,4256.0,1084,3172.0,0.63,1100,0.381,29
516,1,0,56,1,49,5,1,0,5097.0,1152,3945.0,0.94,2052,0.607,45
517,1,0,51,1,45,3,2,3,3228.0,2517,711.0,0.949,1349,1.357,33
518,0,0,49,1,41,6,1,3,20231.0,977,19254.0,0.893,1215,0.714,36
519,0,1,50,1,39,3,2,3,27512.0,2137,25375.0,1.048,1149,0.562,25
520,1,0,55,3,47,5,2,0,1929.0,1540,389.0,1.142,2354,0.786,50
521,2,0,26,0,13,6,3,2,2585.0,2019,566.0,0.525,2644,0.481,40
522,2,1,58,1,47,3,3,3,12151.0,1799,10352.0,1.022,918,0.556,14
523,0,0,46,3,42,3,2,2,34516.0,2113,32403.0,0.618,1362,1.214,31
524,0,0,48,4,31,6,3,1,34516.0,1013,33503.0,0.575,1222,0.85,37
525,2,0,42,4,32,4,1,2,5504.0,0,5504.0,0.62,1364,0.684,32
526,1,0,37,4,28,4,1,2,10021.0,1203,8818.0,0.93,1463,1.0,40
527,1,0,63,0,49,5,3,0,3558.0,2318,1240.0,1.265,1631,0.824,31
528,2,0,50,3,44,4,3,4,19853.0,1513,18340.0,0.802,1878,0.41,55
529,2,0,41,1,31,6,3,2,4969.0,838,4131.0,0.591,1489,0.455,32
530,2,0,48,3,40,3,2,3,3117.0,1603,1514.0,1.167,1437,0.609,37
531,0,0,46,2,41,4,2,0,21526.0,2332,19194.0,0.755,1313,0.609,37
532,2,0,61,0,51,4,2,2,5504.0,1412,4092.0,0.722,1290,0.462,38
533,1,0,59,0,53,4,3,2,5512.0,1124,4388.0,1.391,1975,1.579,49
534,2,1,53,2,39,1,2,3,1438.3,0,1438.3,0.644,807,0.692,22
535,1,0,39,3,28,5,3,0,7262.0,1466,5796.0,0.512,1438,0.556,28
536,2,0,51,3,40,6,3,2,7319.0,1692,5627.0,0.701,1233,0.611,29
537,2,1,45,2,25,3,5,3,1438.3,0,1438.3,0.676,709,0.421,27
538,2,0,48,4,30,4,3,3,7712.0,1387,6325.0,0.861,1597,0.56,39
539,1,0,47,1,37,6,3,0,2053.0,0,2053.0,0.865,1283,1.154,28
540,2,0,41,2,32,3,1,3,12804.0,2517,10287.0,0.892,1101,0.276,37
541,0,0,48,4,36,3,3,2,26443.0,1601,24842.0,0.493,1593,0.333,36
542,1,0,50,4,36,6,2,0,3125.0,1928,1197.0,0.412,1631,0.533,46
543,1,0,56,2,48,6,1,2,4930.0,2259,2671.0,1.134,2194,0.606,53
544,2,0,39,2,36,6,3,3,9476.0,0,9476.0,0.605,1128,0.929,27
545,2,0,47,1,37,6,3,3,11722.0,1667,10055.0,0.566,1497,0.25,35
546,2,0,44,2,33,4,1,3,13301.0,0,13301.0,1.058,1385,0.515,50
547,1,0,61,1,47,4,2,3,1438.3,0,1438.3,1.337,1449,1.455,27
548,2,1,43,2,37,3,3,1,1438.3,0,1438.3,1.004,974,0.273,28
549,2,1,59,1,36,3,2,3,6705.0,0,6705.0,0.749,731,0.5,18
550,0,0,42,2,31,4,2,0,22718.0,0,22718.0,0.791,1191,1.176,37
551,0,0,40,4,28,4,2,2,23981.0,1788,22193.0,0.631,1421,0.308,34
552,2,0,65,2,56,4,2,4,2318.0,1010,1308.0,0.81,1256,0.591,35
553,0,0,48,1,29,4,3,2,19324.0,1040,18284.0,0.904,1744,0.852,50
554,1,0,44,2,34,5,3,1,5331.0,1993,3338.0,0.777,1766,0.625,39
555,1,0,36,4,31,5,2,0,15700.0,1276,14424.0,1.389,2229,0.778,48
556,0,0,45,4,30,6,2,2,17625.0,894,16731.0,1.285,1773,1.053,39
557,0,0,39,2,34,6,3,2,17438.0,0,17438.0,1.078,1860,0.85,37
558,2,0,40,4,25,3,3,1,1962.0,0,1962.0,0.684,1179,0.688,27
559,2,1,62,0,56,3,3,2,8077.0,0,8077.0,0.749,906,0.333,16
560,2,0,26,0,13,6,1,2,3290.0,1616,1674.0,0.466,2781,0.35,54
561,2,0,60,0,53,5,3,2,2402.0,1728,674.0,0.652,1650,0.606,53
562,1,0,54,3,42,6,1,0,9256.0,1999,7257.0,0.812,1446,0.762,37
563,2,0,62,0,36,6,3,3,3674.0,895,2779.0,0.658,1703,0.371,48
564,2,1,57,2,50,2,5,3,6462.0,0,6462.0,0.856,761,0.214,17
565,2,0,59,0,48,4,2,2,1638.0,0,1638.0,0.533,1536,0.63,44
566,1,0,46,4,38,3,3,2,4335.0,2480,1855.0,0.543,1373,1.118,36
567,2,0,44,4,32,5,3,2,3233.0,1034,2199.0,0.759,1256,0.706,29
568,2,1,48,4,36,1,3,1,11862.0,2517,9345.0,0.766,643,0.231,16
569,0,0,43,2,24,4,2,0,34516.0,1938,32578.0,0.426,1215,0.406,45
570,0,0,57,4,38,6,6,2,19802.0,1961,17841.0,1.125,2244,0.706,58
571,0,0,46,3,36,4,2,2,24869.0,1729,23140.0,0.408,1409,0.5,36
572,1,0,40,3,36,4,2,1,3624.0,1975,1649.0,0.708,1469,1.091,23
573,2,0,54,1,36,4,1,2,6175.0,960,5215.0,0.709,1847,0.405,59
574,1,0,57,1,48,5,1,0,10953.0,1945,9008.0,0.886,1277,0.526,29
575,2,0,44,4,28,6,2,3,11338.0,0,11338.0,0.695,1227,0.5,24
576,2,0,47,2,35,3,2,2,5544.0,1184,4360.0,0.85,1336,0.652,38
577,0,0,47,4,36,4,1,1,19665.0,706,18959.0,1.317,1110,0.349,58
578,2,0,50,2,43,6,2,3,2927.0,1412,1515.0,0.763,1474,0.857,26
579,2,0,53,3,33,4,3,3,5146.0,1618,3528.0,1.073,1955,0.76,44
580,2,1,56,1,44,5,3,3,1704.0,0,1704.0,0.701,660,0.308,17
581,2,1,55,1,46,2,2,3,1438.3,0,1438.3,1.037,888,1.25,18
582,1,0,53,4,36,6,1,3,2974.0,1170,1804.0,1.297,1785,1.143,45
583,2,1,61,1,49,1,2,2,5472.0,788,4684.0,0.526,705,0.273,14
584,1,0,57,2,38,3,1,2,2736.0,1822,914.0,0.593,1211,0.923,25
585,2,0,50,2,37,6,2,1,1438.3,862,576.3,0.65,1391,0.212,40
586,1,0,56,2,45,4,3,0,5406.0,1782,3624.0,0.976,1407,0.812,29
587,0,0,52,2,44,5,1,1,34516.0,2174,32342.0,0.426,1616,0.515,50
588,2,0,60,0,36,6,2,2,1976.0,1311,665.0,0.995,1498,0.536,43
589,1,0,49,4,40,3,1,1,8714.0,2252,6462.0,0.831,1536,0.652,38
590,1,0,46,4,41,4,1,1,8693.0,1378,7315.0,0.799,1594,0.452,45
591,2,0,42,1,36,6,1,2,9247.0,710,8537.0,0.735,1190,0.5,30
592,1,0,45,3,33,6,5,0,7717.0,1430,6287.0,0.822,1248,0.85,37
593,2,1,45,4,38,3,4,3,4908.0,0,4908.0,0.993,827,0.75,21
594,2,1,44,3,38,6,1,3,7222.0,0,7222.0,0.685,920,0.5,18
595,0,0,61,0,48,6,2,2,21740.0,0,21740.0,0.676,1755,0.543,54
596,2,1,55,3,44,3,2,2,2323.0,0,2323.0,0.737,804,0.5,15
597,2,0,44,4,29,4,2,2,7788.0,0,7788.0,0.296,1196,0.429,30
598,2,1,55,1,36,4,1,3,1438.3,361,1077.3,0.963,850,0.692,22
599,0,0,57,2,36,3,2,2,23700.0,1314,22386.0,1.487,1644,0.647,28
600,2,0,45,2,40,6,3,1,11710.0,693,11017.0,0.914,1749,0.429,50
601,1,0,57,0,45,3,2,2,2278.0,845,1433.0,1.328,2307,0.8,45
602,1,0,31,0,22,3,3,0,4048.0,1113,2935.0,0.717,1757,0.607,45
603,1,0,34,2,24,6,2,2,3663.0,1853,1810.0,0.963,1826,1.059,35
604,2,1,53,1,36,2,2,3,1438.3,0,1438.3,0.672,799,0.214,17
605,2,0,35,1,28,4,5,2,3518.0,1575,1943.0,0.625,2121,0.579,60
606,2,0,44,4,36,4,1,0,1717.0,0,1717.0,0.619,1468,0.381,29
607,0,0,50,1,45,3,2,2,16813.0,1185,15628.0,0.552,1482,0.643,46
608,0,0,33,3,25,4,2,3,16434.0,2104,14330.0,0.955,1726,0.85,37
609,0,0,50,3,45,4,2,3,21872.0,1118,20754.0,0.658,1806,0.409,31
610,0,0,51,4,41,5,2,0,15897.0,1437,14460.0,0.584,1405,0.387,43
611,2,0,56,4,46,5,3,2,4271.0,1150,3121.0,1.064,2052,0.724,50
612,2,0,55,3,29,6,1,2,7361.0,1309,6052.0,0.504,1175,0.7,34
613,2,0,26,0,36,4,1,3,1438.3,479,959.3,0.553,1786,0.37,37
614,2,0,42,3,33,6,3,3,8628.0,1077,7551.0,0.872,1675,0.415,58
615,0,0,54,2,44,4,3,3,18750.0,1705,17045.0,0.807,1200,0.895,36
616,0,0,44,3,36,4,2,3,21242.0,819,20423.0,0.499,1283,0.542,37
617,1,0,65,0,56,5,3,0,2961.0,1570,1391.0,0.908,1937,0.781,57
618,2,0,38,3,29,4,2,2,11327.0,1528,9799.0,1.142,2033,0.727,38
619,1,0,58,3,40,6,1,3,8308.0,2517,5791.0,1.455,1915,1.056,37
620,1,0,39,3,28,4,2,2,3249.0,2217,1032.0,1.06,1988,0.895,36
621,1,0,52,2,36,5,1,2,2981.0,1358,1623.0,1.242,1648,1.5,30
622,1,0,45,3,31,4,1,0,8829.0,901,7928.0,0.825,1902,0.667,45
623,2,0,42,3,33,3,3,2,3714.0,2170,1544.0,0.524,1454,0.522,35
624,2,1,42,2,28,6,1,3,7340.0,0,7340.0,0.65,838,0.412,24
625,0,0,57,4,51,4,2,3,16952.0,0,16952.0,0.709,1918,0.649,61
626,0,1,55,3,35,4,1,3,20865.0,0,20865.0,0.881,837,0.667,25
627,1,0,44,3,25,6,3,2,3083.0,1040,2043.0,0.729,4311,0.56,78
628,2,0,37,3,24,3,2,2,10584.0,1550,9034.0,0.692,1567,0.32,33
629,2,0,50,3,42,4,1,2,2240.0,0,2240.0,0.668,1905,0.345,39
630,2,0,51,2,40,5,1,2,12240.0,1566,10674.0,0.539,1422,0.529,26
631,1,0,37,1,21,6,2,0,5120.0,0,5120.0,0.867,1680,0.778,32
