Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Has_Dependents,Total_Trans_Amt_log,Total_Revolving_Bal_log,Avg_Open_To_Buy_log,Credit_Limit_log,Total_Amt_Chng_Q4_Q1_log,Total_Ct_Chng_Q4_Q1_log,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Tenure_bin_3–4 years,Tenure_bin_4–5 years,Tenure_bin_<2 years,Age_bin_30–39,Age_bin_40–49,Age_bin_50–59,Age_bin_60+
51,2,36,3,2,2,9930.0,0,9930.0,0.731,1276,21,1.333,0.0,1,7.152268856032539,0.0,9.203416456903359,9.203416456903359,0.5486992761940722,0.8471549930392929,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
49,4,38,4,3,0,31302.0,1953,29349.0,0.875,1564,35,2.182,0.062,1,7.355641102974253,7.577633832602728,10.287047825256243,10.351469218580617,0.6286086594223741,1.157509929915595,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
45,1,36,4,4,3,6576.0,0,6576.0,0.579,1465,34,0.619,0.0,1,7.290292882446597,0.0,8.79133399330135,8.79133399330135,0.45679173527350503,0.4818086746954981,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
53,0,42,5,4,1,2664.0,2037,627.0,0.85,1286,29,0.933,0.765,0,7.160069207596127,7.61972421378267,6.4425401664681985,7.887959336599945,0.6151856390902335,0.6590732002261939,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
45,3,28,5,1,2,2535.0,2440,95.0,1.705,1312,20,1.222,0.963,1,7.180069874302796,7.80016307039296,4.564348191467836,7.8383433155571165,0.9951019122984449,0.7984076912174383,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
64,1,52,6,4,3,1709.0,895,814.0,1.656,1673,32,0.882,0.524,1,7.422971251049421,6.79794041297493,6.703188113240863,7.444248649496705,0.9768212316141874,0.632335041163188,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
45,3,35,5,4,2,3454.0,1200,2254.0,0.597,1313,30,0.304,0.347,1,7.1808311990445555,7.0909098220799835,7.720905251936779,8.14757773620177,0.4681268692328754,0.2654364635044612,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
53,3,35,5,3,2,3789.0,1706,2083.0,1.047,1609,42,0.68,0.45,1,7.383989457978509,7.442492722794441,7.642044402873258,8.240121298076472,0.7163753066791524,0.5187937934151676,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
56,3,50,3,2,0,9689.0,2250,7439.0,0.576,1158,19,0.727,0.232,1,7.055312843339752,7.719129840906732,8.914626127827137,9.178849704884811,0.45488999143568737,0.5463857991645416,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
47,2,37,2,3,3,5449.0,1628,3821.0,0.696,836,18,0.385,0.299,1,6.729824070489475,7.395721608602045,8.248529124800218,8.60337088765729,0.5282725373697112,0.32570013963930183,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
49,3,43,4,4,0,23032.0,1960,21072.0,0.619,1289,22,1.0,0.085,1,7.162397497355718,7.581209826196346,9.955747879197213,10.044683249202905,0.4818086746954981,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
41,3,34,5,3,3,34516.0,2053,32463.0,1.034,1487,26,0.733,0.059,1,7.305188215393037,7.627544390488503,10.387887062065596,10.44920723527944,0.7100042976263682,0.5498540107334691,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
53,3,34,6,2,2,2940.0,1264,1676.0,0.562,1259,33,0.5,0.43,1,7.138866999945524,7.142827401161621,7.424761761823209,7.9865049385539955,0.44596705141749426,0.4054651081081644,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
44,2,32,3,3,3,3031.0,1879,1152.0,0.788,1298,15,1.5,0.62,1,7.1693500166706,7.539027055823995,7.050122520269059,8.016977746762262,0.5810976767513224,0.9162907318741551,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
44,3,25,3,3,0,1862.0,0,1862.0,0.883,1226,34,0.789,0.0,1,7.112327444710911,0.0,7.529943370601589,7.529943370601589,0.6328662496750154,0.5816568045265821,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
43,4,33,2,3,3,8358.0,926,7432.0,0.762,1566,37,0.542,0.111,1,7.356918242356021,6.831953565565855,8.913684824725294,9.031094081699155,0.5664495275139878,0.4330802751411378,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
53,2,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027,1,6.930494765951626,6.837332814685591,10.421864592454954,10.44920723527944,0.6032224730319582,0.7419373447293773,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
44,1,36,5,2,3,14450.0,2440,12010.0,1.283,1235,30,0.667,0.169,1,7.119635638017636,7.80016307039296,9.39357817555449,9.57851889529833,0.8254903675476585,0.511025603768657,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
62,1,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0.0,1,7.5766097669730375,0.0,7.271912163268625,7.271912163268625,0.594982931772714,0.739553553374101,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
54,4,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058,1,6.954638864880987,7.581209826196346,10.368227352106764,10.427979367065934,0.4811908186362999,0.6010318916521397,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
57,4,39,4,3,0,8466.0,1886,6580.0,0.56,1342,32,0.391,0.223,1,7.202661196523238,7.54274354536855,8.791941988456118,9.043931533642278,0.44468582126144574,0.33002291294130587,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
42,3,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,1,7.010311867307229,6.763884908562435,9.562685957753686,9.62172128051365,0.6621723762605147,0.965080896043587,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
42,4,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,1,7.132497551660044,7.423568444259167,7.371489295214277,8.090708716083997,0.46247536282494395,0.29713723122253605,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
54,0,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,0,7.174724309836376,6.561030665896573,6.670766320845874,7.3098814858247865,0.9835754786797514,1.3862943611198906,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
48,3,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,1,7.236339342754344,7.166265974133638,9.413934064045677,9.514289416891836,0.5827741230785748,0.7207623475929187,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
49,1,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,1,7.119635638017636,6.79794041297493,9.797682493639151,9.846229133695847,1.0388622842623356,0.9442949282837524,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
52,3,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,1,7.644919344958857,7.149916836132109,9.27837278236801,9.390743422947507,0.7050757514252192,0.7504722471792148,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
50,3,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,1,7.394493107219038,7.352441100243583,9.036701015565063,9.206834232646894,1.0553567799971526,0.5799784824543073,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
49,1,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,1,7.013915474810528,7.087573705557973,10.041683051287528,10.092453652048752,0.5376622777195503,0.6931471805599453,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
53,2,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,1,7.348587530927593,7.550661243105336,8.149601735736155,8.587278798982926,0.5966362801791015,0.6931471805599453,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
50,2,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,1,6.970730078143525,6.931471805599453,10.419121597294424,10.44920723527944,0.6951451832226183,0.4855078157817008,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
55,1,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,1,7.126087273299125,7.5766097669730375,7.1098794630722715,8.063062911326792,0.5687171021817683,0.47685510419483734,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
53,1,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,1,7.414572881350589,7.515889085215125,9.252153874789594,9.414341877762027,0.9493385859203555,0.9294043710195381,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
47,3,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,1,7.374629015218945,7.340186835320115,7.718240951959316,8.239857411018601,0.44852459756861135,0.32353172534547814,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
55,2,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,1,7.1459844677143876,7.331714969726466,10.403959764222627,10.44920723527944,0.42264993286226527,0.3038014543316642,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
47,3,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,1,7.173958319756794,0.0,7.9817332866918855,7.9817332866918855,0.5164100020598913,0.6130211360806604,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
58,4,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,1,7.221835825288449,0.0,10.37633089597424,10.37633089597424,0.44916296337388373,0.31042155942127037,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
53,2,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,1,6.580639137284949,7.708859601047175,9.15302900526307,9.364776725280601,0.4836599556932212,0.302324349188651,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
52,2,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,1,7.3277805384216315,7.170888478512505,9.411892497046916,9.512886426076506,0.6130211360806604,0.882527101721346,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
50,1,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,1,7.037027614686276,7.645397699428633,9.190035618635818,9.383368881858544,0.5306282510621704,0.5681506903852601,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
42,1,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,1,6.88653164253051,7.593877844605118,6.013715156042802,7.780720886117918,0.5810976767513224,0.5754891370917129,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
43,4,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,1,7.108244139731541,7.831220214604293,8.187299270155147,8.718009330846357,0.4898062565419153,1.1631508098056809,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
57,4,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,1,7.356279876550748,7.416378479192928,9.776165413960777,9.86635665419792,0.7820733897543468,0.9341306500024861,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
52,1,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,1,7.364547014255642,7.831220214604293,7.085064293952548,8.219056661060598,0.932557704338027,0.5306282510621704,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
47,2,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,1,7.309212365692763,6.682108597449809,7.79934339821592,8.082093278178382,0.4324315563379787,0.6931471805599453,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
44,3,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,1,7.072421900537371,6.670766320845874,9.302190025606063,9.371608519572305,0.5235443961737654,0.6570017339235921,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
53,2,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,1,6.899723107284872,7.650168700845001,8.640118538253535,8.955964118230874,0.609221945622184,0.5498540107334691,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
45,4,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,1,7.848153086199526,7.079184394609668,9.129455643235719,9.250426095515468,0.9891693772867276,0.7934449018753092,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
63,1,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,1,7.4133673356952405,7.358193752733032,7.783224016336037,8.286017468404763,0.8046885552928528,0.8024499154503955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
39,2,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,1,7.094234845924755,7.831220214604293,8.213110697596676,8.733271845008325,0.6621723762605147,0.5463857991645416,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
48,5,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,1,6.513230110912307,0.0,8.990441550826862,8.990441550826862,0.5031965966014996,0.5877866649021191,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
